Url,Brand,Model,Limited,CaseMaterialGrouped,Glass,Case Shape,CaseDiameterGrouped,WaterResistanceLevel,DialColorGrouped,DialHandsGrouped,Dial Indexes,LogPrice
https://watchbase.com/tag-heuer/link/ct511a-ba0564,tag heuer,Link,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,9.088285725968877
https://watchbase.com/tag-heuer/formula-1/waz1110-ba0875,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,7.346655163176539
https://watchbase.com/tag-heuer/formula-1/wah111c-ba0850,tag heuer,Formula 1,No,Steel,Plexi,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,7.244941546337007
https://watchbase.com/tag-heuer/formula-1/cah1011-ba0860,tag heuer,Formula 1,No,Steel,Sapphire,Round,XL,Professional,Silver/White,Stick/Minimalist,Stick / Dot,7.601402334583733
https://watchbase.com/tag-heuer/formula-1/ca1211-ba0493,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,7.1316985104669115
https://watchbase.com/tag-heuer/formula-1/waz1013-fc8198,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,7.170888478512505
https://watchbase.com/tag-heuer/formula-1/caz1010-ft8024,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,7.3783837129967145
https://watchbase.com/tag-heuer/formula-1/cau1117-ft6024,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,7.576097340623111
https://watchbase.com/tag-heuer/formula-1/wah1013-ba0860,tag heuer,Formula 1,No,Steel,Sapphire,Round,XL,Professional,Black,Stick/Minimalist,Mixed,7.244941546337007
https://watchbase.com/tag-heuer/formula-1/cah1012-bt0717,tag heuer,Formula 1,No,Titanium,Sapphire,Round,XL,Professional,Black,Stick/Minimalist,Stick / Dot,7.804251383528112
https://watchbase.com/tag-heuer/formula-1/cah1111-ba0850,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Silver/White,Stick/Minimalist,Stick / Dot,7.496097345175956
https://watchbase.com/tag-heuer/formula-1/cah1113-ba0850,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Colorful,Stick/Minimalist,Stick / Dot,7.496097345175956
https://watchbase.com/tag-heuer/formula-1/caz101s-ba0842,tag heuer,Formula 1,Yes,Steel,Sapphire,Round,L,Professional,Grey/Brown,Stick/Minimalist,Mixed,7.523481312573497
https://watchbase.com/tag-heuer/formula-1/waz1112-ba0875,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Mixed,7.313886831633462
https://watchbase.com/tag-heuer/formula-1/cau1111-ba0858,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Silver/White,Stick/Minimalist,Stick / Dot,7.3783837129967145
https://watchbase.com/tag-heuer/formula-1/wah1110-ba0858,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Mixed,7.170888478512505
https://watchbase.com/tag-heuer/formula-1/caz1010-ba0842,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Standard,Black,Stick/Minimalist,Stick / Dot,7.496097345175956
https://watchbase.com/tag-heuer/formula-1/cbz2085-ft8093,tag heuer,Formula 1,No,Steel,Sapphire,Round,XL,Standard,Black,Stick/Minimalist,Stick / Dot,8.486940148245216
https://watchbase.com/tag-heuer/formula-1/wah1010-ba0854,tag heuer,Formula 1,No,Steel,Sapphire,Round,XL,Professional,Black,Stick/Minimalist,Mixed,7.170888478512505
https://watchbase.com/tag-heuer/formula-1/wah1112-ba0850,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Colorful,Stick/Minimalist,Stick / Dot,7.170888478512505
https://watchbase.com/tag-heuer/formula-1/cbz2082-ft8096,tag heuer,Formula 1,No,Steel,Sapphire,Round,XL,Standard,Black,Stick/Minimalist,Stick / Dot,8.444837529224097
https://watchbase.com/tag-heuer/formula-1/cau1113-ba0858,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Grey/Brown,Stick/Minimalist,Stick / Dot,7.496097345175956
https://watchbase.com/tag-heuer/formula-1/waz1110-ft8023,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Mixed,7.208600337960199
https://watchbase.com/tag-heuer/formula-1/cah1110-bt0714,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,7.496097345175956
https://watchbase.com/tag-heuer/formula-1/cah1112-ba0850,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Colorful,Stick/Minimalist,Stick / Dot,7.496097345175956
https://watchbase.com/tag-heuer/formula-1/cah1110-ba0850,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,7.496097345175956
https://watchbase.com/tag-heuer/formula-1/cah7010-ba0854,tag heuer,Formula 1,No,Steel,Sapphire,Round,XL,Professional,Black,Stick/Minimalist,Mixed,7.804251383528112
https://watchbase.com/tag-heuer/formula-1/ca1214-ba0493,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Colorful,Stick/Minimalist,Stick / Dot,7.1316985104669115
https://watchbase.com/tag-heuer/formula-1/caz1014-ba0842,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Blue,Stick/Minimalist,Stick / Dot,7.523481312573497
https://watchbase.com/tag-heuer/formula-1/waz111a-ba0875,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,7.467942332285852
https://watchbase.com/tag-heuer/formula-1/cah1111-bt0714,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Silver/White,Dauphine-style,Stick / Dot,7.496097345175956
https://watchbase.com/tag-heuer/formula-1/waz1118-ba0875,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Standard,Blue,Stick/Minimalist,Stick / Dot,7.313886831633462
https://watchbase.com/tag-heuer/formula-1/wby1162-ft8105,tag heuer,Formula 1,No,Steel,Sapphire,Tonneau,M,Standard,Silver/White,Stick/Minimalist,Stick / Dot,7.467942332285852
https://watchbase.com/tag-heuer/formula-1/wah1110-ba0850,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,7.170888478512505
https://watchbase.com/tag-heuer/formula-1/waz1010-ba0842,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Standard,Blue,Stick/Minimalist,Stick / Dot,7.3783837129967145
https://watchbase.com/tag-heuer/formula-1/wby1161-ft8086,tag heuer,Formula 1,No,Steel,Sapphire,Tonneau,M,Standard,Silver/White,Stick/Minimalist,Stick / Dot,7.467942332285852
https://watchbase.com/tag-heuer/formula-1/ca1210-ba0493,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Blue,Stick/Minimalist,Stick / Dot,7.1316985104669115
https://watchbase.com/tag-heuer/formula-1/wby1160-ft8085,tag heuer,Formula 1,No,Steel,Sapphire,Tonneau,M,Standard,Silver/White,Stick/Minimalist,Stick / Dot,7.467942332285852
https://watchbase.com/tag-heuer/formula-1/wby111a-ft8106,tag heuer,Formula 1,No,Steel,Sapphire,Tonneau,M,Standard,Silver/White,Stick/Minimalist,Mixed,7.467942332285852
https://watchbase.com/tag-heuer/formula-1/ca1213-ba0493,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Colorful,Stick/Minimalist,Stick / Dot,7.1316985104669115
https://watchbase.com/tag-heuer/formula-1/ca1215-ba0493,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Colorful,Stick/Minimalist,Stick / Dot,7.1316985104669115
https://watchbase.com/tag-heuer/formula-1/wby1117-ft8087,tag heuer,Formula 1,No,Steel,Sapphire,Tonneau,M,Standard,Black,Stick/Minimalist,Stick / Dot,7.467942332285852
https://watchbase.com/tag-heuer/formula-1/wah1111-ba0850,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Silver/White,Stick/Minimalist,Stick / Dot,7.170888478512505
https://watchbase.com/tag-heuer/formula-1/cac111b-ba0850,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,7.523481312573497
https://watchbase.com/tag-heuer/formula-1/wby1112-ba0042,tag heuer,Formula 1,No,Steel,Sapphire,Tonneau,M,Standard,Silver/White,Stick/Minimalist,Stick / Dot,7.523481312573497
https://watchbase.com/tag-heuer/formula-1/wby1113-ba0042,tag heuer,Formula 1,No,Steel,Sapphire,Tonneau,M,Standard,Silver/White,Stick/Minimalist,Stick / Dot,7.523481312573497
https://watchbase.com/tag-heuer/formula-1/wac111a-ba0850,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,7.280008252884188
https://watchbase.com/tag-heuer/formula-1/ca1212-ba0493,tag heuer,Formula 1,No,Steel,Sapphire,Round,L,Professional,Silver/White,Stick/Minimalist,Stick / Dot,7.1316985104669115
https://watchbase.com/tag-heuer/formula-1/wby1114-ft8084,tag heuer,Formula 1,No,Steel,Sapphire,Tonneau,M,Standard,Black,Stick/Minimalist,Stick / Dot,7.467942332285852
https://watchbase.com/tag-heuer/formula-1/caz2016-fc6473,tag heuer,Formula 1,No,Steel,Sapphire,Round,XL,Professional,Colorful,Stick/Minimalist,Stick / Dot,8.071218539969863
https://watchbase.com/tag-heuer/formula-1/wby1111-ba0042,tag heuer,Formula 1,No,Steel,Sapphire,Tonneau,M,Standard,Silver/White,Stick/Minimalist,Stick / Dot,7.523481312573497
https://watchbase.com/tag-heuer/aquaracer/way101b-ba0746,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,7.576097340623111
https://watchbase.com/tag-heuer/carrera/cv5110-fc6310,tag heuer,Carrera,No,Steel,Sapphire,Round,L,Standard,Grey/Brown,Stick/Minimalist,Stick / Dot,8.707978826622321
https://watchbase.com/tag-heuer/carrera/car2111-ba0724,tag heuer,Carrera,No,Steel,Sapphire,Round,L,Basic,Silver/White,Stick/Minimalist,Stick / Dot,8.486940148245216
https://watchbase.com/tag-heuer/carrera/was2112-fc6181,tag heuer,Carrera,No,Steel,Sapphire,Round,M,Basic,Silver/White,Stick/Minimalist,Arabic Numerals,8.202756381655638
https://watchbase.com/tag-heuer/carrera/cas2110-ba0730,tag heuer,Carrera,No,Steel,Sapphire,Round,L,Standard,Black,Stick/Minimalist,Arabic Numerals,8.546946149565585
https://watchbase.com/tag-heuer/carrera/wv2116-fc6181,tag heuer,Carrera,No,Steel,Sapphire,Round,M,Basic,Silver/White,Stick/Minimalist,Stick / Dot,8.131824785007195
https://watchbase.com/tag-heuer/carrera/cbs2214-fc6567,tag heuer,Carrera,No,Steel,Sapphire,Round,M,Standard,Blue,Stick/Minimalist,Gem-Set Indexes,9.053803514155955
https://watchbase.com/tag-heuer/carrera/cbs2213-fn6002,tag heuer,Carrera,No,Steel,Sapphire,Round,M,Standard,Blue,Stick/Minimalist,Stick / Dot,8.832149906002899
https://watchbase.com/tag-heuer/carrera/cv2a1p-fc6301,tag heuer,Carrera,Yes,Steel,Sapphire,Round,L,Standard,Black,Stick/Minimalist,Arabic Numerals,8.691314551644853
https://watchbase.com/tag-heuer/carrera/car2012-ba0799,tag heuer,Carrera,No,Steel,Sapphire,Round,L,Standard,Silver/White,Stick/Minimalist,Arabic Numerals,8.556606193773073
https://watchbase.com/tag-heuer/carrera/cv2119-ba0722,tag heuer,Carrera,Yes,Steel,Sapphire,Round,L,Standard,Silver/White,Stick/Minimalist,Stick / Dot,8.691314551644853
https://watchbase.com/tag-heuer/carrera/car2111-fc6291,tag heuer,Carrera,No,Steel,Sapphire,Round,L,Standard,Silver/White,Stick/Minimalist,Stick / Dot,8.486940148245216
https://watchbase.com/tag-heuer/carrera/car2111-ba0720,tag heuer,Carrera,No,Steel,Sapphire,Round,L,Standard,Silver/White,Stick/Minimalist,Stick / Dot,8.486940148245216
https://watchbase.com/tag-heuer/carrera/wv211a-ba0787,tag heuer,Carrera,No,Steel,Sapphire,Round,M,Basic,Silver/White,Stick/Minimalist,Stick / Dot,7.989899374942939
https://watchbase.com/tag-heuer/carrera/cbk221f-fc6479,tag heuer,Carrera,Yes,Steel,Sapphire,Round,M,Standard,Colorful,Stick/Minimalist,Stick / Dot,8.771990436532242
https://watchbase.com/tag-heuer/carrera/cv2119-fc6310,tag heuer,Carrera,No,Steel,Sapphire,Round,L,Standard,Silver/White,Stick/Minimalist,Stick / Dot,8.691314551644853
https://watchbase.com/tag-heuer/carrera/cv2010-ba0794,tag heuer,Carrera,No,Steel,Sapphire,Round,L,Standard,Black,Stick/Minimalist,Stick / Dot,8.476579508530941
https://watchbase.com/tag-heuer/carrera/cbk221h-fc8317,tag heuer,Carrera,Yes,Steel,Sapphire,Round,L,Standard,Silver/White,Stick/Minimalist,Stick / Dot,8.787372988731876
https://watchbase.com/tag-heuer/carrera/cbs2211-fc6545,tag heuer,Carrera,No,Steel,Sapphire,Round,M,Standard,Colorful,Stick/Minimalist,Stick / Dot,8.771990436532242
https://watchbase.com/tag-heuer/carrera/cbs2212-fc6535,tag heuer,Carrera,No,Steel,Sapphire,Round,M,Standard,Blue,Stick/Minimalist,Stick / Dot,8.77971129020447
https://watchbase.com/tag-heuer/carrera/car2a1z-ft6044,tag heuer,Carrera,No,Steel,Sapphire,Round,XL,Standard,Skeleton,Stick/Minimalist,Stick / Dot,8.657129031713755
https://watchbase.com/tag-heuer/carrera/war2a80-fc6337,tag heuer,Carrera,No,Titanium,Sapphire,Round,L,Standard,Black,Sword-style,Arabic Numerals,8.30671904320269
https://watchbase.com/tag-heuer/carrera/car2110-ba0720,tag heuer,Carrera,No,Steel,Sapphire,Round,L,Standard,Black,Stick/Minimalist,Stick / Dot,8.486940148245216
https://watchbase.com/tag-heuer/carrera/war201e-ba0723,tag heuer,Carrera,No,Steel,Sapphire,Round,L,Standard,Blue,Stick/Minimalist,Stick / Dot,8.006700845440367
https://watchbase.com/tag-heuer/carrera/cv2a80-fc6256,tag heuer,Carrera,No,Titanium,Sapphire,Round,L,Standard,Black,Stick/Minimalist,Arabic Numerals,8.691314551644853
https://watchbase.com/tag-heuer/carrera/cbs2210-fc6534,tag heuer,Carrera,No,Steel,Sapphire,Round,M,Standard,Black,Stick/Minimalist,Stick / Dot,8.77971129020447
https://watchbase.com/tag-heuer/carrera/cbs2211-fc6534,tag heuer,Carrera,No,Steel,Sapphire,Round,M,Standard,Colorful,Stick/Minimalist,Stick / Dot,8.771990436532242
https://watchbase.com/tag-heuer/carrera/car2a90-ft6071,tag heuer,Carrera,No,Steel,Sapphire,Round,XL,Standard,Skeleton,Stick/Minimalist,Stick / Dot,8.81001204797317
https://watchbase.com/tag-heuer/carrera/wv211a-fc6203,tag heuer,Carrera,No,Steel,Sapphire,Round,M,Basic,Silver/White,Stick/Minimalist,Stick / Dot,7.955425088912672
https://watchbase.com/tag-heuer/carrera/cv2111-fc6182,tag heuer,Carrera,No,Steel,Sapphire,Round,M,Standard,Black,Stick/Minimalist,Stick / Dot,8.639587799629844
https://watchbase.com/tag-heuer/carrera/cv2a10-ba0796,tag heuer,Carrera,No,Steel,Sapphire,Round,L,Standard,Black,Stick/Minimalist,Arabic Numerals,8.527341522468053
https://watchbase.com/tag-heuer/carrera/cs3112-bc0793,tag heuer,Carrera,No,Steel,Plexi,Round,M,Basic,Colorful,Stick/Minimalist,Stick / Dot,8.281723990411392
https://watchbase.com/tag-heuer/carrera/cbs2216-ba0041,tag heuer,Carrera,No,Steel,Sapphire,Round,M,Standard,Silver/White,Stick/Minimalist,Stick / Dot,8.787372988731876
https://watchbase.com/tag-heuer/carrera/wv3010-eb0025,tag heuer,Carrera,Yes,Steel,Sapphire,Round,L,Basic,Black,Stick/Minimalist,Stick / Dot,8.691314551644853
https://watchbase.com/tag-heuer/carrera/cv2111-fc6180,tag heuer,Carrera,No,Steel,Sapphire,Round,M,Standard,Black,Stick/Minimalist,Stick / Dot,8.639587799629844
https://watchbase.com/tag-heuer/carrera/cv2a1ab-ba0738,tag heuer,Carrera,No,Steel,Sapphire,Round,L,Standard,Black,Stick/Minimalist,Arabic Numerals,8.575650760987806
https://watchbase.com/tag-heuer/carrera/wda2111-bd0001,tag heuer,Carrera,No,Steel,Sapphire,Round,L,Standard,Black,Stick/Minimalist,Stick / Dot,9.03013657115323
https://watchbase.com/tag-heuer/carrera/cv2110-fc6180,tag heuer,Carrera,No,Steel,Sapphire,Round,M,Standard,Silver/White,Stick/Minimalist,Stick / Dot,8.639587799629844
https://watchbase.com/tag-heuer/carrera/wda2110-fc6614,tag heuer,Carrera,No,Steel,Sapphire,Round,L,Standard,Black,Stick/Minimalist,Stick / Dot,8.281723990411392
https://watchbase.com/tag-heuer/carrera/wda2111-ba0043,tag heuer,Carrera,No,Steel,Sapphire,Round,L,Standard,Black,Stick/Minimalist,Stick / Dot,8.33110454805304
https://watchbase.com/tag-heuer/carrera/wda2114-ba0043,tag heuer,Carrera,No,Steel,Sapphire,Round,L,Standard,Colorful,Stick/Minimalist,Arabic Numerals,8.476579508530941
https://watchbase.com/tag-heuer/carrera/wda2112-ba0043,tag heuer,Carrera,No,Steel,Sapphire,Round,L,Standard,Blue,Stick/Minimalist,Stick / Dot,8.33110454805304
https://watchbase.com/tag-heuer/carrera/cbs2212-ba0048,tag heuer,Carrera,No,Steel,Sapphire,Round,M,Standard,Blue,Stick/Minimalist,Stick / Dot,8.824824939175638
https://watchbase.com/tag-heuer/carrera/wda2113-ba0043,tag heuer,Carrera,No,Steel,Sapphire,Round,L,Standard,Colorful,Stick/Minimalist,Stick / Dot,8.33110454805304
https://watchbase.com/tag-heuer/carrera/cs3110-bc0725,tag heuer,Carrera,No,Steel,Plexi,Round,M,Basic,Silver/White,Stick/Minimalist,Stick / Dot,8.174984532943087
https://watchbase.com/tag-heuer/carrera/cbs2216-ba0048,tag heuer,Carrera,No,Steel,Sapphire,Round,M,Standard,Silver/White,Stick/Minimalist,Stick / Dot,8.824824939175638
https://watchbase.com/tag-heuer/carrera/car2a12-ft6033,tag heuer,Carrera,No,Steel,Sapphire,Round,L,Standard,Silver/White,Stick/Minimalist,Arabic Numerals,8.756367559802975
https://watchbase.com/tag-heuer/aquaracer/way201a-ba0927,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,7.989899374942939
https://watchbase.com/tag-heuer/aquaracer/wap1111-ba0831,tag heuer,Aquaracer,No,Steel,Sapphire,Round,M,Professional,Silver/White,Stick/Minimalist,Stick / Dot,7.438971592395862
https://watchbase.com/tag-heuer/aquaracer/waf1110-ba0800,tag heuer,Aquaracer,No,Steel,Sapphire,Round,M,Professional,Black,Stick/Minimalist,Stick / Dot,7.438971592395862
https://watchbase.com/tag-heuer/aquaracer/wak2122-bb0835,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Extreme,Black,Stick/Minimalist,Stick / Dot,8.216358332386156
https://watchbase.com/tag-heuer/aquaracer/waf1120-bb0807,tag heuer,Aquaracer,No,Steel,Sapphire,Round,M,Professional,Silver/White,Stick/Minimalist,Stick / Dot,7.762596048540069
https://watchbase.com/tag-heuer/aquaracer/wbp1114-ba0000,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,7.741099090035366
https://watchbase.com/tag-heuer/aquaracer/wbp1180-bf0000,tag heuer,Aquaracer,No,Titanium,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,7.989899374942939
https://watchbase.com/tag-heuer/aquaracer/way201j-fc6370,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Black,Sword-style,Stick / Dot,8.006700845440367
https://watchbase.com/tag-heuer/aquaracer/way111a-ba0928,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,7.523481312573497
https://watchbase.com/tag-heuer/aquaracer/caf2011-ba0815,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Silver/White,Stick/Minimalist,Stick / Dot,8.131824785007195
https://watchbase.com/tag-heuer/aquaracer/wap2010-ba0830,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,7.741099090035366
https://watchbase.com/tag-heuer/aquaracer/wak2111-ba0830,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Extreme,Blue,Stick/Minimalist,Stick / Dot,8.006700845440367
https://watchbase.com/tag-heuer/aquaracer/wap1112-ba0831,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Silver/White,Stick/Minimalist,Stick / Dot,7.438971592395862
https://watchbase.com/tag-heuer/aquaracer/caf7011-ba0815,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Silver/White,Stick/Minimalist,Stick / Dot,7.650168700845001
https://watchbase.com/tag-heuer/aquaracer/waf2011-ba0818,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Silver/White,Stick/Minimalist,Stick / Dot,7.741099090035366
https://watchbase.com/tag-heuer/aquaracer/cay1110-ba0927,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,7.762596048540069
https://watchbase.com/tag-heuer/aquaracer/can1011-ba0821,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Blue,Stick/Minimalist,Stick / Dot,7.824445930877619
https://watchbase.com/tag-heuer/aquaracer/wbp5a8a-bf0619,tag heuer,Aquaracer,No,Steel,Sapphire,Round,XL,Extreme,Black,Sword-style,Stick / Dot,8.771990436532242
https://watchbase.com/tag-heuer/aquaracer/wan2111-ba0822,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Blue,Sword-style,Stick / Dot,7.783640596221253
https://watchbase.com/tag-heuer/aquaracer/wan2110-ba0822,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Extreme,Black,Sword-style,Stick / Dot,7.783640596221253
https://watchbase.com/tag-heuer/aquaracer/way101c-ba0746,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Blue,Sword-style,Stick / Dot,7.576097340623111
https://watchbase.com/tag-heuer/aquaracer/waf1014-ba0822,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,7.650168700845001
https://watchbase.com/tag-heuer/aquaracer/caf7111-ba0803,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,7.650168700845001
https://watchbase.com/tag-heuer/aquaracer/cay2112-ba0927,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Blue,Stick/Minimalist,Stick / Dot,8.146419323098003
https://watchbase.com/tag-heuer/aquaracer/caf7010-ft8011,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,7.62608275807238
https://watchbase.com/tag-heuer/aquaracer/waf1112-ba0801,tag heuer,Aquaracer,No,Steel,Sapphire,Round,M,Professional,Silver/White,Stick/Minimalist,Stick / Dot,7.438971592395862
https://watchbase.com/tag-heuer/aquaracer/caf7110-ba0803,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Blue,Stick/Minimalist,Stick / Dot,7.650168700845001
https://watchbase.com/tag-heuer/aquaracer/way218c-fc6364,tag heuer,Aquaracer,Yes,Titanium,Sapphire,Round,L,Extreme,Black,Stick/Minimalist,Stick / Dot,8.146419323098003
https://watchbase.com/tag-heuer/aquaracer/waf2111-ba0806,tag heuer,Aquaracer,No,Steel,Sapphire,Round,M,Professional,Silver/White,Stick/Minimalist,Stick / Dot,7.741099090035366
https://watchbase.com/tag-heuer/aquaracer/caf1112-ba0803,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Blue,Stick/Minimalist,Stick / Dot,7.244941546337007
https://watchbase.com/tag-heuer/aquaracer/waf1110-ft8009,tag heuer,Aquaracer,No,Steel,Sapphire,Round,M,Professional,Black,Stick/Minimalist,Stick / Dot,7.244941546337007
https://watchbase.com/tag-heuer/aquaracer/caf2010-ba0815,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,8.131824785007195
https://watchbase.com/tag-heuer/aquaracer/caf2120-bb0816,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Silver/White,Stick/Minimalist,Stick / Dot,8.31898612539206
https://watchbase.com/tag-heuer/aquaracer/wap1110-ba0831,tag heuer,Aquaracer,No,Steel,Sapphire,Round,M,Professional,Black,Stick/Minimalist,Stick / Dot,7.438971592395862
https://watchbase.com/tag-heuer/aquaracer/cap2110-ba0833,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,8.131824785007195
https://watchbase.com/tag-heuer/aquaracer/wbp5110-ba0013,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Black,Sword-style,Stick / Dot,8.229777750081887
https://watchbase.com/tag-heuer/aquaracer/caf7012-ba0815,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Blue,Stick/Minimalist,Stick / Dot,7.650168700845001
https://watchbase.com/tag-heuer/aquaracer/caf2110-ba0803,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,7.59890045687141
https://watchbase.com/tag-heuer/aquaracer/wak2110-ba0830,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Extreme,Black,Stick/Minimalist,Stick / Dot,8.006700845440367
https://watchbase.com/tag-heuer/aquaracer/way201h-ba0927,tag heuer,Aquaracer,Yes,Steel,Sapphire,Round,L,Professional,Blue,Stick/Minimalist,Stick / Dot,8.055475141757274
https://watchbase.com/tag-heuer/aquaracer/caf2110-ba0809,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Black,Stick/Minimalist,Stick / Dot,8.131824785007195
https://watchbase.com/tag-heuer/aquaracer/wbp5114-ba0013,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Blue,Sword-style,Stick / Dot,8.33110454805304
https://watchbase.com/tag-heuer/aquaracer/wbp5111-ba0013,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Blue,Sword-style,Stick / Dot,8.229777750081887
https://watchbase.com/tag-heuer/aquaracer/wbp5116-ba0013,tag heuer,Aquaracer,No,Steel,Sapphire,Round,L,Professional,Colorful,Sword-style,Stick / Dot,8.229777750081887
https://watchbase.com/tag-heuer/aquaracer/waf2110-ba0806,tag heuer,Aquaracer,No,Steel,Sapphire,Round,M,Professional,Black,Stick/Minimalist,Stick / Dot,7.741099090035366
https://watchbase.com/omega/miscellaneous/2514-30-00,omega,Miscellaneous,No,Steel,Sapphire,Round,M,Professional,Silver/White,Proprietary,Mixed,7.074116816197362
https://watchbase.com/omega/miscellaneous/2514-50-00,omega,Miscellaneous,No,Steel,Sapphire,Round,M,Professional,Black,Proprietary,Mixed,7.074116816197362
https://watchbase.com/omega/seamaster-bullhead/225-12-43-50-02-001,omega,Seamaster Bullhead,Yes,Steel,Sapphire,Cushion,L,Standard,Silver/White,Stick/Minimalist,Stick / Dot,9.23024103368252
https://watchbase.com/omega/speedmaster-pilot/332-10-41-51-01-002,omega,Speedmaster Pilot,No,Steel,Sapphire,Round,L,Standard,Black,Sword-style,Stick / Dot,9.259225769705994
