Url,Brand,Model,Movement,Limited,Case Material,Glass,Case Back,Case Shape,Case Diameter,Water Resistance,Dial Color,Dial Indexes,Dial Hands,Price
https://watchbase.com/omega/de-ville/431-13-41-21-03-001,Omega,De Ville,Omega caliber 8500,No,Stainless Steel,Sapphire,Open,Round,41.0,100.0,Blue,Roman Numerals,Stick,5200.0
https://watchbase.com/omega/de-ville/4813-30-01,Omega,De Ville,Omega caliber 2202,No,Stainless Steel,Sapphire,Closed,Round,39.0,30.0,Silver,Roman Numerals,Dauphine,2820.0
https://watchbase.com/omega/de-ville/7802-50-31,Omega,De Ville,Omega caliber 2500,Yes,Stainless Steel,Sapphire,Closed,Square,33.4,50.0,Black,Mixed,Alpha,2810.0
https://watchbase.com/omega/de-ville/4540-31-00,Omega,De Ville,Omega caliber 1861,No,Stainless Steel,Sapphire,Closed,Round,36.1,30.0,Silver,Gem-Set Indexes,Dauphine,1880.0
https://watchbase.com/omega/de-ville/433-10-41-21-03-001,Omega,De Ville,Omega caliber 8900,No,Stainless Steel,Sapphire,Open,Round,41.0,100.0,Blue,Roman Numerals,Stick,6400.0
https://watchbase.com/omega/de-ville/4500-50-00,Omega,De Ville,Omega caliber 1120,No,Stainless Steel,Sapphire,Closed,Round,34.7,100.0,Black,Mixed,Alpha,1490.0
https://watchbase.com/omega/de-ville/5911-31-22,Omega,De Ville,Omega caliber 2500,Yes,Yellow Gold,Sapphire,Closed,Round,37.5,100.0,Silver,Mixed,Feuille,5780.0
https://watchbase.com/omega/de-ville/4617-35-02,Omega,De Ville,Omega caliber 2500,No,Yellow Gold,Sapphire,Closed,Round,36.5,30.0,Silver,Gem-Set Indexes,Dauphine,6770.0
https://watchbase.com/omega/de-ville/431-33-41-21-02-001,Omega,De Ville,Omega caliber 8500,No,Stainless Steel,Sapphire,Open,Round,41.0,100.0,Silver,Stick / Dot,Stick,6100.0
https://watchbase.com/omega/de-ville/4800-30-02,Omega,De Ville,Omega caliber 1120,No,Stainless Steel,Sapphire,Closed,Round,34.7,100.0,Silver,Mixed,Alpha,1360.0
https://watchbase.com/omega/de-ville/5941-31-31,Omega,De Ville,Omega caliber 2500,Yes,White Gold,Sapphire,Closed,Round,37.5,100.0,Silver,Mixed,Feuille,6880.0
https://watchbase.com/omega/de-ville/4503-51-00,Omega,De Ville,Omega caliber 1120,No,Stainless Steel,Sapphire,Closed,Tonneau,31.2,30.0,Black,Mixed,Dauphine,1720.0
https://watchbase.com/omega/de-ville/431-13-42-51-01-001,Omega,De Ville,Omega caliber 9300,No,Stainless Steel,Sapphire,Open,Round,42.0,100.0,Black,Roman Numerals,Stick,7100.0
https://watchbase.com/omega/de-ville/431-33-41-21-03-001,Omega,De Ville,Omega caliber 8500,No,Stainless Steel,Sapphire,Open,Round,41.0,100.0,Blue,Stick / Dot,Stick,6100.0
https://watchbase.com/omega/de-ville/4654-20-32,Omega,De Ville,Omega caliber 2500,No,Red Gold,Sapphire,Closed,Round,37.5,100.0,White,Stick / Dot,Alpha,8250.0
https://watchbase.com/omega/de-ville/4872-31-32,Omega,De Ville,Omega caliber 3313,No,Stainless Steel,Sapphire,Open,Round,35.0,100.0,Silver,Stick / Dot,Alpha,4060.0
https://watchbase.com/omega/de-ville/4553-61-00,Omega,De Ville,Omega caliber 1221,No,Stainless Steel,Sapphire,Closed,Tonneau,31.2,30.0,Salmon,Mixed,Proprietary,
https://watchbase.com/omega/de-ville/434-10-41-21-06-001,Omega,De Ville,Omega caliber 8810,No,Stainless Steel,Sapphire,Open,Round,41.0,30.0,Silver,Mixed,Feuille,6500.0
https://watchbase.com/omega/de-ville/4833-40-31,Omega,De Ville,Omega caliber 2628,No,Stainless Steel,Sapphire,Open,Round,38.7,100.0,Grey,Stick / Dot,Alpha,3760.0
https://watchbase.com/omega/de-ville/4533-51-00,Omega,De Ville,Omega caliber 2628,No,Stainless Steel,Sapphire,Open,Round,38.7,100.0,Black,Stick / Dot,Alpha,4280.0
https://watchbase.com/omega/de-ville/4833-51-31,Omega,De Ville,Omega caliber 2628,No,Stainless Steel,Sapphire,Open,Round,38.7,100.0,Black,Stick / Dot,Alpha,3310.0
https://watchbase.com/omega/de-ville/4841-31-32,Omega,De Ville,Omega caliber 3313,No,Stainless Steel,Sapphire,Open,Round,41.0,100.0,Silver,Stick / Dot,Alpha,5110.0
https://watchbase.com/omega/de-ville/4631-31-31,Omega,De Ville,Omega caliber 2500,No,Yellow Gold,Sapphire,Closed,Round,37.5,100.0,White,Stick / Dot,Alpha,8250.0
https://watchbase.com/omega/de-ville/4374-11-00,Omega,De Ville,Omega caliber 2500,No,Stainless Steel,Sapphire,Closed,Round,36.5,30.0,Champagne,Roman Numerals,Dauphine,4260.0
https://watchbase.com/omega/de-ville/434-23-42-22-10-001,Omega,De Ville,Omega caliber 8936,No,Stainless Steel,Sapphire,Closed,Round,42.0,30.0,Green,Mixed,Feuille,
https://watchbase.com/omega/de-ville/4374-15-00,Omega,De Ville,Omega caliber 2500,No,Stainless Steel,Sapphire,Closed,Round,36.5,30.0,Champagne,Gem-Set Indexes,Dauphine,5290.0
https://watchbase.com/omega/de-ville/424-10-40-20-01-003,Omega,De Ville,Omega caliber 2500,No,Stainless Steel,Sapphire,Closed,Round,39.5,30.0,Black,Mixed,Feuille,4300.0
https://watchbase.com/omega/de-ville/4230-13-00,Omega,De Ville,Omega caliber 1440,No,Stainless Steel,Sapphire,Closed,Round,32.0,30.0,Champagne,Mixed,Dauphine,1390.0
https://watchbase.com/omega/de-ville/4520-21-00,Omega,De Ville,Omega caliber 651,No,Stainless Steel,Sapphire,Closed,Round,34.4,30.0,Silver,Roman Numerals,Dauphine,
https://watchbase.com/omega/de-ville/4840-21-00,Omega,De Ville,Omega caliber 861,No,Stainless Steel,Sapphire,Closed,Square,36.1,50.0,White,Stick / Dot,Dauphine,
https://watchbase.com/omega/de-ville/4600-30-02,Omega,De Ville,Omega caliber 1120,No,Yellow Gold,Sapphire,Closed,Round,34.7,100.0,White,Mixed,Alpha,2650.0
https://watchbase.com/omega/de-ville/4574-50-00,Omega,De Ville,Omega caliber 2500,No,Stainless Steel,Sapphire,Closed,Round,36.5,30.0,Black,Roman Numerals,Dauphine,2600.0
https://watchbase.com/omega/de-ville/4650-20-32,Omega,De Ville,Omega caliber 3313,No,Red Gold,Sapphire,Open,Round,41.0,100.0,Silver,Stick / Dot,Alpha,13000.0
https://watchbase.com/omega/de-ville/431-63-41-21-13-001,Omega,De Ville,Omega caliber 8501,No,Red Gold,Sapphire,Open,Round,41.0,100.0,Brown,Stick / Dot,Stick,17500.0
https://watchbase.com/omega/de-ville/4875-31-01,Omega,De Ville,Omega caliber 2500,No,Stainless Steel,Sapphire,Closed,Round,36.5,30.0,Silver,Roman Numerals,Dauphine,2500.0
https://watchbase.com/omega/de-ville/4875-50-01,Omega,De Ville,Omega caliber 2500,No,Stainless Steel,Sapphire,Closed,Round,36.5,30.0,Black,Roman Numerals,Dauphine,2500.0
https://watchbase.com/omega/de-ville/4533-40-00,Omega,De Ville,Omega caliber 2628,No,Stainless Steel,Sapphire,Open,Round,38.7,100.0,Grey,Stick / Dot,Alpha,4140.0
https://watchbase.com/omega/de-ville/4873-20-32,Omega,De Ville,Omega caliber 3313,No,Stainless Steel,Sapphire,Closed,Round,35.0,100.0,Silver,Stick / Dot,Alpha,4750.0
https://watchbase.com/omega/de-ville/4532-40-00,Omega,De Ville,Omega caliber 2627,No,Stainless Steel,Sapphire,Closed,Round,38.7,30.0,Grey,Mixed,Dauphine,4300.0
https://watchbase.com/omega/de-ville/513-53-39-21-99-001,Omega,De Ville,Omega caliber 2635A,No,Stainless Steel,Sapphire,Closed,Round,38.7,30.0,Black,Stick / Dot,Alpha,155300.0
https://watchbase.com/omega/de-ville/4812-30-02,Omega,De Ville,Omega caliber 1120,No,Stainless Steel,Sapphire,Closed,Round,36.5,30.0,Silver,Roman Numerals,Dauphine,1370.0
https://watchbase.com/omega/de-ville/4831-31-32,Omega,De Ville,Omega caliber 2500,No,Stainless Steel,Sapphire,Closed,Round,37.5,100.0,Silver,Stick / Dot,Alpha,3410.0
https://watchbase.com/omega/de-ville/4832-31-32,Omega,De Ville,Omega caliber 2627,No,Stainless Steel,Sapphire,Closed,Round,38.7,100.0,White,Stick / Dot,Alpha,3940.0
https://watchbase.com/omega/de-ville/4503-31-00,Omega,De Ville,Omega caliber 1120,No,Stainless Steel,Sapphire,Closed,Tonneau,31.2,30.0,Silver,Mixed,Dauphine,1720.0
https://watchbase.com/omega/de-ville/7803-30-32,Omega,De Ville,Omega caliber 2500,Yes,Stainless Steel,Sapphire,Closed,Square,33.4,50.0,White,Mixed,Alpha,
https://watchbase.com/omega/de-ville/434-20-42-22-02-001,Omega,De Ville,Omega caliber 8936,No,Stainless Steel,Sapphire,Closed,Round,42.0,30.0,Silver,Mixed,Feuille,11700.0
https://watchbase.com/omega/de-ville/434-20-42-22-10-001,Omega,De Ville,Omega caliber 8936,No,Stainless Steel,Sapphire,Closed,Round,42.0,30.0,Green,Mixed,Feuille,11700.0
https://watchbase.com/omega/de-ville/4624-30-32,Omega,De Ville,Omega caliber 2610,No,White Gold,Sapphire,Closed,Round,38.7,30.0,Silver,Stick / Dot,Alpha,
https://watchbase.com/omega/de-ville/422-53-41-50-04-001,Omega,De Ville,Omega caliber 3313,No,Red Gold,Sapphire,Closed,Round,41.0,100.0,White,Stick / Dot,Alpha,25700.0
https://watchbase.com/rolex/oyster-perpetual-26/176200-0011,Rolex,Oyster Perpetual 26,Rolex caliber 2231,No,Stainless Steel,Sapphire,Closed,Round,26.0,100.0,White,Mixed,Stick,4600.0
https://watchbase.com/rolex/air-king/116900-0001,Rolex,Air-King,Rolex caliber 3131,No,Stainless Steel,Sapphire,Closed,Round,40.0,100.0,Black,Arabic Numerals,Stick,6800.0
https://watchbase.com/rolex/air-king/126900-0001,Rolex,Air-King,Rolex caliber 3230,No,Stainless Steel,Sapphire,Closed,Round,40.0,100.0,Black,Arabic Numerals,Stick,7800.0
https://watchbase.com/rolex/oyster-perpetual-26/176200-0016,Rolex,Oyster Perpetual 26,Rolex caliber 2231,No,Stainless Steel,Sapphire,Closed,Round,26.0,100.0,Purple,Stick / Dot,Stick,4600.0
https://watchbase.com/rolex/oyster-perpetual-26/176200-0004,Rolex,Oyster Perpetual 26,Rolex caliber 2231,No,Stainless Steel,Sapphire,Closed,Round,26.0,100.0,Pink,Mixed,Stick,4600.0
https://watchbase.com/rolex/oyster-perpetual-26/176200-0015,Rolex,Oyster Perpetual 26,Rolex caliber 2231,No,Stainless Steel,Sapphire,Closed,Round,26.0,100.0,Silver,Stick / Dot,Stick,4600.0
https://watchbase.com/rolex/oyster-perpetual-26/176200-0014,Rolex,Oyster Perpetual 26,Rolex caliber 2231,No,Stainless Steel,Sapphire,Closed,Round,26.0,100.0,Green,Stick / Dot,Stick,4600.0
https://watchbase.com/rolex/oyster-perpetual-26/176200-0017,Rolex,Oyster Perpetual 26,Rolex caliber 2231,No,Stainless Steel,Sapphire,Closed,Round,26.0,100.0,Black,Stick / Dot,Stick,4600.0
https://watchbase.com/rolex/milgauss/116400-0002,Rolex,Milgauss,Rolex caliber 3131,No,Stainless Steel,Sapphire,Closed,Round,40.0,100.0,White,Stick / Dot,Stick,6800.0
https://watchbase.com/rolex/oyster-perpetual-28/276200-0001,Rolex,Oyster Perpetual 28,Rolex caliber 2232,No,Stainless Steel,Sapphire,Closed,Round,28.0,100.0,Silver,Stick / Dot,Stick,5850.0
https://watchbase.com/rolex/oyster-perpetual-28/276200-0004,Rolex,Oyster Perpetual 28,Rolex caliber 2232,No,Stainless Steel,Sapphire,Closed,Round,28.0,100.0,Pink,Stick / Dot,Stick,5850.0
https://watchbase.com/rolex/oyster-perpetual-28/276200-0002,Rolex,Oyster Perpetual 28,Rolex caliber 2232,No,Stainless Steel,Sapphire,Closed,Round,28.0,100.0,Black,Stick / Dot,Stick,5850.0
https://watchbase.com/rolex/oyster-perpetual-28/276200-0003,Rolex,Oyster Perpetual 28,Rolex caliber 2232,No,Stainless Steel,Sapphire,Closed,Round,28.0,100.0,Blue,Stick / Dot,Stick,5850.0
https://watchbase.com/rolex/oyster-perpetual-28/276200-0007,Rolex,Oyster Perpetual 28,Rolex caliber 2232,No,Stainless Steel,Sapphire,Closed,Round,28.0,100.0,Beige,Stick / Dot,Stick,5850.0
https://watchbase.com/rolex/oyster-perpetual-28/276200-0006,Rolex,Oyster Perpetual 28,Rolex caliber 2232,No,Stainless Steel,Sapphire,Closed,Round,28.0,100.0,Green,Stick / Dot,Stick,5850.0
https://watchbase.com/rolex/oyster-perpetual-28/276200-0008,Rolex,Oyster Perpetual 28,Rolex caliber 2232,No,Stainless Steel,Sapphire,Closed,Round,28.0,100.0,Purple,Stick / Dot,Stick,5850.0
https://watchbase.com/rolex/milgauss/1019-001,Rolex,Milgauss,Rolex caliber 1580,No,Stainless Steel,Sapphire,Closed,Round,38.5,100.0,Black,Stick / Dot,Stick,
https://watchbase.com/rolex/milgauss/116400-0001,Rolex,Milgauss,Rolex caliber 3131,No,Stainless Steel,Sapphire,Closed,Round,40.0,100.0,Black,Stick / Dot,Stick,
https://watchbase.com/rolex/milgauss/116400gv-0002,Rolex,Milgauss,Rolex caliber 3131,No,Stainless Steel,Sapphire,Closed,Round,40.0,100.0,Blue,Stick / Dot,Stick,9300.0
https://watchbase.com/rolex/milgauss/116400gv-0001,Rolex,Milgauss,Rolex caliber 3131,No,Stainless Steel,Sapphire,Closed,Round,40.0,100.0,Black,Stick / Dot,Stick,9300.0
https://watchbase.com/rolex/oyster-perpetual-39/114300-0002,Rolex,Oyster Perpetual 39,Rolex caliber 3132,No,Stainless Steel,Sapphire,Closed,Round,39.0,100.0,Purple,Stick / Dot,Stick,5400.0
https://watchbase.com/rolex/day-date-ii/218206-0020,Rolex,Day-Date II,Rolex caliber 3156,No,Platinum,Sapphire,Closed,Round,41.0,100.0,Black,Gem-Set Indexes,Stick,57700.0
https://watchbase.com/rolex/day-date-ii/218206-0053,Rolex,Day-Date II,Rolex caliber 3156,No,Platinum,Sapphire,Closed,Round,41.0,100.0,White,Roman Numerals,Stick,55050.0
https://watchbase.com/rolex/day-date-ii/218238-0037,Rolex,Day-Date II,Rolex caliber 3156,No,Yellow Gold,Sapphire,Closed,Round,41.0,100.0,White,Roman Numerals,Stick,30650.0
https://watchbase.com/rolex/day-date-ii/218235-0033,Rolex,Day-Date II,Rolex caliber 3156,No,Rose Gold,Sapphire,Closed,Round,41.0,100.0,Ivory,Roman Numerals,Stick,32950.0
https://watchbase.com/rolex/day-date-ii/218235-0035,Rolex,Day-Date II,Rolex caliber 3156,No,Rose Gold,Sapphire,Closed,Round,41.0,100.0,Brown,Roman Numerals,Stick,32950.0
https://watchbase.com/rolex/day-date-ii/218206-0052,Rolex,Day-Date II,Rolex caliber 3156,No,Platinum,Sapphire,Closed,Round,41.0,100.0,Blue,Roman Numerals,Stick,64250.0
https://watchbase.com/rolex/day-date-ii/218239-0041,Rolex,Day-Date II,Rolex caliber 3156,No,White Gold,Sapphire,Closed,Round,41.0,100.0,White,Roman Numerals,Stick,32950.0
https://watchbase.com/rolex/day-date-ii/218238-0041,Rolex,Day-Date II,Rolex caliber 3156,No,Yellow Gold,Sapphire,Closed,Round,41.0,100.0,Black,Roman Numerals,Stick,30650.0
https://watchbase.com/rolex/day-date-ii/218206-0009,Rolex,Day-Date II,Rolex caliber 3156,No,Platinum,Sapphire,Closed,Round,41.0,100.0,Silver,Gem-Set Indexes,Stick,57700.0
https://watchbase.com/rolex/day-date-ii/218235-0034,Rolex,Day-Date II,Rolex caliber 3156,No,Rose Gold,Sapphire,Closed,Round,41.0,100.0,Black,Roman Numerals,Stick,32950.0
https://watchbase.com/rolex/day-date-ii/218238-0038,Rolex,Day-Date II,Rolex caliber 3156,No,Yellow Gold,Sapphire,Closed,Round,41.0,100.0,Champagne,Roman Numerals,Stick,30650.0
https://watchbase.com/rolex/day-date-ii/218239-0006,Rolex,Day-Date II,Rolex caliber 3156,No,White Gold,Sapphire,Closed,Round,41.0,100.0,Silver,Gem-Set Indexes,Stick,35600.0
https://watchbase.com/rolex/day-date-ii/218235-0008,Rolex,Day-Date II,Rolex caliber 3156,No,Rose Gold,Sapphire,Closed,Round,41.0,100.0,Pink,Gem-Set Indexes,Stick,35600.0
https://watchbase.com/rolex/day-date-ii/218206-0003,Rolex,Day-Date II,Rolex caliber 3156,No,Platinum,Sapphire,Closed,Round,41.0,100.0,Black,Arabic Numerals,Stick,
https://watchbase.com/rolex/day-date-ii/218239-0040,Rolex,Day-Date II,Rolex caliber 3156,No,White Gold,Sapphire,Closed,Round,41.0,100.0,Brown,Roman Numerals,Stick,32950.0
https://watchbase.com/rolex/day-date-ii/218206-0043,Rolex,Day-Date II,Rolex caliber 3156,No,Platinum,Sapphire,Closed,Round,41.0,100.0,Blue,Roman Numerals,Stick,55050.0
https://watchbase.com/rolex/day-date-ii/218206-0010,Rolex,Day-Date II,Rolex caliber 3156,No,Platinum,Sapphire,Closed,Round,41.0,100.0,Blue,Arabic Numerals,Stick,55050.0
https://watchbase.com/rolex/oyster-perpetual-39/114300-0005,Rolex,Oyster Perpetual 39,Rolex caliber 3132,No,Stainless Steel,Sapphire,Closed,Round,39.0,100.0,Black,Stick / Dot,Stick,5400.0
https://watchbase.com/rolex/oyster-perpetual-39/114300-0003,Rolex,Oyster Perpetual 39,Rolex caliber 3132,No,Stainless Steel,Sapphire,Closed,Round,39.0,100.0,Blue,Stick / Dot,Stick,5400.0
https://watchbase.com/rolex/oyster-perpetual-39/114300-0001,Rolex,Oyster Perpetual 39,Rolex caliber 3132,No,Stainless Steel,Sapphire,Closed,Round,39.0,100.0,Grey,Stick / Dot,Stick,5400.0
https://watchbase.com/rolex/oyster-perpetual-39/114300-0004,Rolex,Oyster Perpetual 39,Rolex caliber 3132,No,Stainless Steel,Sapphire,Closed,Round,39.0,100.0,White,Stick / Dot,Stick,5400.0
https://watchbase.com/rolex/date/115234-0006,Rolex,Date,Rolex caliber 3135,No,Stainless Steel,Sapphire,Closed,Round,34.0,100.0,Silver,Stick / Dot,Stick,7300.0
https://watchbase.com/rolex/perpetual-1908/52508-0002,Rolex,Perpetual 1908,Rolex caliber 7140,No,Yellow Gold,Sapphire,Open,Round,39.0,50.0,Black,Mixed,Proprietary,25550.0
https://watchbase.com/rolex/perpetual-1908/52509-0002,Rolex,Perpetual 1908,Rolex caliber 7140,No,White Gold,Sapphire,Open,Round,39.0,50.0,White,Mixed,Proprietary,26850.0
https://watchbase.com/rolex/perpetual-1908/52506-0003,Rolex,Perpetual 1908,Rolex caliber 7140,No,Platinum,Sapphire,Open,Round,39.0,50.0,Blue,Mixed,Proprietary,31900.0
https://watchbase.com/rolex/perpetual-1908/52508-0006,Rolex,Perpetual 1908,Rolex caliber 7140,No,Yellow Gold,Sapphire,Open,Round,39.0,50.0,White,Mixed,Proprietary,25550.0
https://watchbase.com/rolex/perpetual-1908/52506-0002,Rolex,Perpetual 1908,Rolex caliber 7140,No,Platinum,Sapphire,Open,Round,39.0,50.0,Blue,Mixed,Proprietary,31900.0
https://watchbase.com/rolex/perpetual-1908/52509-0006,Rolex,Perpetual 1908,Rolex caliber 7140,No,White Gold,Sapphire,Open,Round,39.0,50.0,White,Mixed,Proprietary,26850.0
https://watchbase.com/rolex/perpetual-1908/52508-0007,Rolex,Perpetual 1908,Rolex caliber 7140,No,Yellow Gold,Sapphire,Open,Round,39.0,50.0,Black,Mixed,Proprietary,36200.0
https://watchbase.com/rolex/perpetual-1908/52508-0008,Rolex,Perpetual 1908,Rolex caliber 7140,No,Yellow Gold,Sapphire,Open,Round,39.0,50.0,White,Mixed,Proprietary,36200.0
https://watchbase.com/rolex/date/115200-0005,Rolex,Date,Rolex caliber 3135,No,Stainless Steel,Sapphire,Closed,Round,34.0,100.0,Pink,Stick / Dot,Stick,6200.0
https://watchbase.com/rolex/date/115234-0005,Rolex,Date,Rolex caliber 3135,No,Stainless Steel,Sapphire,Closed,Round,34.0,100.0,Silver,Stick / Dot,Stick,7300.0
https://watchbase.com/rolex/date/115200-0004,Rolex,Date,Rolex caliber 3135,No,Stainless Steel,Sapphire,Closed,Round,34.0,100.0,Black,Stick / Dot,Stick,6200.0
https://watchbase.com/rolex/date/115234-0011,Rolex,Date,Rolex caliber 3135,No,Stainless Steel,Sapphire,Closed,Round,34.0,100.0,Black,Mixed,Stick,8200.0
https://watchbase.com/rolex/date/115234-0009,Rolex,Date,Rolex caliber 3135,No,Stainless Steel,Sapphire,Closed,Round,34.0,100.0,Pink,Mixed,Stick,8200.0
https://watchbase.com/rolex/date/115234-0004,Rolex,Date,Rolex caliber 3135,No,Stainless Steel,Sapphire,Closed,Round,34.0,100.0,White,Stick / Dot,Stick,7300.0
https://watchbase.com/rolex/date/115234-0003,Rolex,Date,Rolex caliber 3135,No,Stainless Steel,Sapphire,Closed,Round,34.0,100.0,White,Stick / Dot,Stick,7300.0
https://watchbase.com/rolex/date/115234-0010,Rolex,Date,Rolex caliber 3135,No,Stainless Steel,Sapphire,Closed,Round,34.0,100.0,Silver,Mixed,Stick,8200.0
https://watchbase.com/rolex/date/115200-0008,Rolex,Date,Rolex caliber 3135,No,Stainless Steel,Sapphire,Closed,Round,34.0,100.0,White,Stick / Dot,Stick,6200.0
https://watchbase.com/rolex/date/115234-0002,Rolex,Date,Rolex caliber 3135,No,Stainless Steel,Sapphire,Closed,Round,34.0,100.0,Black,Stick / Dot,Stick,7300.0
https://watchbase.com/rolex/date/115200-0007,Rolex,Date,Rolex caliber 3135,No,Stainless Steel,Sapphire,Closed,Round,34.0,100.0,Blue,Stick / Dot,Stick,6200.0
https://watchbase.com/rolex/date/115234-0012,Rolex,Date,Rolex caliber 3135,No,Stainless Steel,Sapphire,Closed,Round,34.0,100.0,Silver,Arabic Numerals,Stick,8200.0
https://watchbase.com/rolex/date/115200-0006,Rolex,Date,Rolex caliber 3135,No,Stainless Steel,Sapphire,Closed,Round,34.0,100.0,Silver,Stick / Dot,Stick,6200.0
https://watchbase.com/rolex/datejust-ii/116334-0007,Rolex,Datejust II,Rolex caliber 3136,No,Stainless Steel,Sapphire,Closed,Round,41.0,100.0,Silver,Gem-Set Indexes,Stick,9850.0
https://watchbase.com/rolex/explorer/124273-0001,Rolex,Explorer,Rolex caliber 3230,No,Stainless Steel,Sapphire,Closed,Round,36.0,100.0,Black,Mixed,Stick,13350.0
https://watchbase.com/rolex/explorer/214270-0001,Rolex,Explorer,Rolex caliber 3132,No,Stainless Steel,Sapphire,Closed,Round,39.0,100.0,Black,Arabic Numerals,Stick,5800.0
https://watchbase.com/rolex/explorer/214270-0003,Rolex,Explorer,Rolex caliber 3132,No,Stainless Steel,Sapphire,Closed,Round,39.0,100.0,Black,Mixed,Stick,6200.0
https://watchbase.com/rolex/explorer/114270-0001,Rolex,Explorer,Rolex caliber 3130,No,Stainless Steel,Sapphire,Closed,Round,36.0,100.0,Black,Arabic Numerals,Stick,
https://watchbase.com/rolex/explorer/224270-0001,Rolex,Explorer,Rolex caliber 3230,No,Stainless Steel,Sapphire,Closed,Round,40.0,100.0,Black,Mixed,Stick,8000.0
https://watchbase.com/rolex/explorer/124270-0001,Rolex,Explorer,Rolex caliber 3230,No,Stainless Steel,Sapphire,Closed,Round,36.0,100.0,Black,Mixed,Stick,7550.0
https://watchbase.com/rolex/datejust-ii/116333-0007,Rolex,Datejust II,Rolex caliber 3136,No,Stainless Steel,Sapphire,Closed,Round,41.0,100.0,Champagne,Gem-Set Indexes,Stick,12050.0
https://watchbase.com/rolex/datejust-ii/116333-0008,Rolex,Datejust II,Rolex caliber 3136,No,Stainless Steel,Sapphire,Closed,Round,41.0,100.0,Ivory,Gem-Set Indexes,Stick,12050.0
https://watchbase.com/rolex/datejust-ii/116334-0009,Rolex,Datejust II,Rolex caliber 3136,No,Stainless Steel,Sapphire,Closed,Round,41.0,100.0,Grey,Gem-Set Indexes,Stick,9850.0
https://watchbase.com/rolex/datejust-ii/116333-0004,Rolex,Datejust II,Rolex caliber 3136,No,Stainless Steel,Sapphire,Closed,Round,41.0,100.0,Black,Arabic Numerals,Stick,10300.0
https://watchbase.com/rolex/datejust-ii/116333-0003,Rolex,Datejust II,Rolex caliber 3136,No,Stainless Steel,Sapphire,Closed,Round,41.0,100.0,Black,Roman Numerals,Stick,
https://watchbase.com/rolex/datejust-ii/116333-0005,Rolex,Datejust II,Rolex caliber 3136,No,Stainless Steel,Sapphire,Closed,Round,41.0,100.0,Ivory,Stick / Dot,Stick,10300.0
https://watchbase.com/rolex/datejust-ii/116300-0007,Rolex,Datejust II,Rolex caliber 3136,No,Stainless Steel,Sapphire,Closed,Round,41.0,100.0,Silver,Stick / Dot,Stick,6300.0
https://watchbase.com/rolex/datejust-ii/116333-0001,Rolex,Datejust II,Rolex caliber 3136,No,Stainless Steel,Sapphire,Closed,Round,41.0,100.0,Grey,Roman Numerals,Stick,10300.0
https://watchbase.com/rolex/datejust-ii/116334-0002,Rolex,Datejust II,Rolex caliber 3136,No,Stainless Steel,Sapphire,Closed,Round,41.0,100.0,Black,Roman Numerals,Stick,8100.0
https://watchbase.com/rolex/datejust-ii/116300-0004,Rolex,Datejust II,Rolex caliber 3136,No,Stainless Steel,Sapphire,Closed,Round,41.0,100.0,Blue,Roman Numerals,Stick,6300.0
https://watchbase.com/rolex/datejust-ii/116334-0005,Rolex,Datejust II,Rolex caliber 3136,No,Stainless Steel,Sapphire,Closed,Round,41.0,100.0,Blue,Stick / Dot,Stick,8450.0
https://watchbase.com/rolex/datejust-ii/116300-0003,Rolex,Datejust II,Rolex caliber 3136,No,Stainless Steel,Sapphire,Closed,Round,41.0,100.0,White,Stick / Dot,Stick,6300.0
https://watchbase.com/rolex/datejust-ii/116300-0001,Rolex,Datejust II,Rolex caliber 3136,No,Stainless Steel,Sapphire,Closed,Round,41.0,100.0,Black,Stick / Dot,Stick,6300.0
https://watchbase.com/rolex/datejust-ii/116333-0006,Rolex,Datejust II,Rolex caliber 3136,No,Stainless Steel,Sapphire,Closed,Round,41.0,100.0,Champagne,Stick / Dot,Stick,10300.0
https://watchbase.com/rolex/datejust-ii/116334-0001,Rolex,Datejust II,Rolex caliber 3136,No,Stainless Steel,Sapphire,Closed,Round,41.0,100.0,Silver,Stick / Dot,Stick,8100.0
https://watchbase.com/rolex/explorer-2/16570-0001,Rolex,Explorer II,Rolex caliber 3185,No,Stainless Steel,Sapphire,Closed,Round,40.0,100.0,White,Stick / Dot,Mercedes,
https://watchbase.com/rolex/explorer-2/16570-0002,Rolex,Explorer II,Rolex caliber 3185,No,Stainless Steel,Sapphire,Closed,Round,40.0,100.0,Black,Stick / Dot,Mercedes,
https://watchbase.com/rolex/explorer-2/16570-0004,Rolex,Explorer II,Rolex caliber 3185,No,Stainless Steel,Sapphire,Closed,Round,40.0,100.0,Black,Stick / Dot,Mercedes,
https://watchbase.com/rolex/explorer-2/16570-0003,Rolex,Explorer II,Rolex caliber 3185,No,Stainless Steel,Sapphire,Closed,Round,40.0,100.0,White,Stick / Dot,Mercedes,
https://watchbase.com/rolex/explorer-2/226570-0002,Rolex,Explorer II,Rolex caliber 3285,No,Stainless Steel,Sapphire,Closed,Round,42.0,100.0,Black,Stick / Dot,Rolex Professional (Maxi),10150.0
https://watchbase.com/rolex/explorer-2/216570-0002,Rolex,Explorer II,Rolex caliber 3187,No,Stainless Steel,Sapphire,Closed,Round,42.0,100.0,Black,Stick / Dot,Rolex Professional (Maxi),7900.0
